SPY,GLD,IEF,IWD,QQQ,PriceTrends_2,PriceTrends_3,PriceTrends_4,PriceTrends_5,PriceTrends_6,PriceTrends_7,PriceTrends_8,PriceTrends_9,PriceTrends_Low,PriceTrends_High,PriceTrends_HL,SHY,SMH,DATE,YEAR,YEAR_MONTH
111.0154648,64.72000122,55.30839539,60.64971161,40.99113846,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.38842773,15.47326183,2007-05-30,2007,200705
110.8997726,65.54000092,55.28812408,60.46680832,41.18227005,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.34885788,15.7042675,2007-05-31,2007,200705
111.4494171,66.44000244,55.0498848,60.75129318,41.2083168,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.31622696,15.81977272,2007-06-01,2007,200706
111.463974,66.54000092,55.1381073,60.78512955,41.32993317,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.34008789,15.78127098,2007-06-04,2007,200706
111.0227051,66.37000275,54.96173859,60.48034668,41.32993317,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.28444672,15.67004681,2007-06-05,2007,200706
109.8291931,66.41000366,54.98879623,59.89791489,40.88690948,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.36388779,15.48609352,2007-06-06,2007,200706
107.847374,65.26000214,54.43913651,58.69914627,40.25279999,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.29244995,15.26791954,2007-06-07,2007,200706
109.2505875,64.22000122,54.5409317,59.45092392,40.7479248,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.31622696,15.70854664,2007-06-08,2007,200706
109.4386368,64.69999695,54.39841843,59.57961655,40.66978073,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.32419968,15.65293312,2007-06-11,2007,200706
108.2451553,64.09999847,54.01162338,58.90909195,40.42653656,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.26863861,15.53315258,2007-06-12,2007,200706
109.8654022,64.52999878,54.18809128,59.80310059,40.86953354,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.28444672,15.8711071,2007-06-13,2007,200706
110.5670242,64.59999847,54.20162582,60.14850998,41.13882828,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.28444672,16.02083588,2007-06-14,2007,200706
111.1961365,64.84999847,54.43913651,60.46680832,41.51871872,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.37185669,16.34168053,2007-06-15,2007,200706
111.0653687,64.94999695,54.41201019,60.33135986,41.5274086,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.37185669,16.36306572,2007-06-18,2007,200706
111.3414001,65.48000336,54.67666245,60.46680832,41.51871872,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.48299026,16.26039886,2007-06-19,2007,200706
109.794075,64.70999908,54.50020981,59.55250931,41.12752533,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.41947174,16.16200638,2007-06-20,2007,200706
110.4043045,64.55999756,54.43235016,59.97241211,41.50131989,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.44335175,16.61974716,2007-06-21,2007,200706
109.365509,64.77999878,54.59525299,58.92263794,41.11013031,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.5306778,16.37590027,2007-06-22,2007,200706
108.842453,64.43000031,54.77166748,58.86844254,40.93627167,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.5862999,16.18767357,2007-06-25,2007,200706
107.723732,63.61999893,54.78522491,58.36728668,40.70156097,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.54655457,16.14917374,2007-06-26,2007,200706
109.2565231,63.66999817,54.7784729,59.10551453,41.32746124,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.53860092,16.50851822,2007-06-27,2007,200706
109.2419815,64.26000214,54.74450684,59.06464767,41.31007767,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.52272797,16.40157127,2007-06-28,2007,200706
109.2782593,64.26999664,55.02956772,59.06464767,41.37961197,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.64981461,16.27750969,2007-06-29,2007,200706
110.2662811,65.01999664,55.1133461,59.8068161,41.75343323,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.69118881,16.51280022,2007-07-02,2007,200707
110.6658173,64.73999786,54.94985962,59.98382187,41.99685287,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.66733551,16.58124352,2007-07-03,2007,200707
110.5495682,64.41999817,54.6432724,59.82039642,42.30109406,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.57964706,16.63685608,2007-07-05,2007,200707
111.1307602,64.95999908,54.51383591,60.03145599,42.47496033,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.57169724,16.78230286,2007-07-06,2007,200707
111.2179108,65.37999725,54.71139526,60.07232285,42.50102615,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.61946487,16.85931015,2007-07-09,2007,200707
109.634285,65.61000061,55.08608627,59.09189224,42.14461899,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.73908615,16.73524666,2007-07-10,2007,200707
110.4115829,65.44000244,54.89534378,59.45275497,42.43148804,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.70710373,16.70530128,2007-07-11,2007,200707
112.1550217,66.01999664,54.73866653,60.45360947,43.08349609,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.66733551,17.20581818,2007-07-12,2007,200707
112.4891891,66.02999878,54.86132813,60.7395401,43.37905884,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.69919205,17.19298744,2007-07-13,2007,200707
112.4746399,65.81999969,55.07929611,60.58980179,43.33559036,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.76293945,17.24004364,2007-07-16,2007,200707
112.4165421,65.75,54.96345139,60.48084641,43.66593552,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.72306824,17.5608902,2007-07-17,2007,200707
112.2131577,66.62000275,55.16102982,60.39914703,43.61377716,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.81875229,17.24004364,2007-07-18,2007,200707
112.6490173,67.01000214,55.15422058,60.46723175,43.74418259,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.81074524,17.29138184,2007-07-19,2007,200707
111.5085144,67.58000183,55.42672729,59.6910553,43.50946045,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.91438293,17.06037331,2007-07-20,2007,200707
111.8499069,67.47000122,55.40626526,59.94978714,43.52685165,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.86655426,17.04753685,2007-07-23,2007,200707
109.9103317,67.47000122,55.55619812,58.70379639,42.88354111,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.93033981,16.69674683,2007-07-24,2007,200707
110.135498,66.90000153,55.63105392,58.86038208,42.94439316,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,63.9781456,16.74380493,2007-07-25,2007,200707
107.5276184,65.65000153,56.0738945,57.29442596,42.57928085,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.12958527,16.43579483,2007-07-26,2007,200707
105.4136734,65.41000366,56.18295288,56.09607315,41.71865845,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.20134735,16.14061737,2007-07-27,2007,200707
107.0626831,65.76999664,56.03988266,56.93357086,42.20547104,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.12161255,16.38445854,2007-07-30,2007,200707
105.856781,65.79000092,56.27146912,56.12332916,41.31876373,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.22525024,16.1577301,2007-07-31,2007,200707
106.3725204,65.93000031,56.11555481,56.61354446,41.64042282,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.16280365,16.22189522,2007-08-01,2007,200708
107.2225113,65.88999939,56.15659714,56.83145142,42.02292252,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.19480133,16.21762276,2007-08-02,2007,200708
104.4620132,66.69000244,56.51904678,55.27905655,41.22312546,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.35486603,15.86683178,2007-08-03,2007,200708
106.2127457,66.51999664,56.29335022,56.51143265,41.70126724,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.27479553,16.04222488,2007-08-06,2007,200708
107.3459702,66.48000336,56.28652954,57.10378265,41.99685287,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.21884918,16.01655769,2007-08-07,2007,200708
108.842453,66.76999664,55.89666748,57.98208237,42.45758438,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.17080688,16.34168053,2007-08-08,2007,200708
105.6170502,65.45999908,56.21126175,55.95993423,41.47525024,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.35486603,16.08500671,2007-08-09,2007,200708
105.1231003,66.56999969,56.12921143,56.18461227,41.10144043,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.33083344,16.12778091,2007-08-10,2007,200708
105.5008392,66.26000214,56.21815109,56.0007782,41.37961197,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.38680267,16.02511406,2007-08-13,2007,200708
103.8880997,66.29000092,56.42332077,55.06799316,40.67546463,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.47485352,15.81977272,2007-08-14,2007,200708
102.457077,66.12999725,56.52589798,54.37352371,39.9017868,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.56284332,15.44331837,2007-08-15,2007,200708
103.2271118,64.68000031,56.74472046,55.22459412,39.51057816,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.69081116,15.40053654,2007-08-16,2007,200708
105.1231003,65.01000214,56.78578186,56.25950241,40.25819778,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.74686432,15.6358223,2007-08-17,2007,200708
105.0722809,65.12000275,56.9088974,56.30715942,40.44943237,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.82682037,15.82833004,2007-08-20,2007,200708
105.2829132,65.06999969,57.15506744,56.28674316,40.87540054,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.91477966,15.8967762,2007-08-21,2007,200708
106.532402,65.40000153,56.97042847,57.02207947,41.43178558,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.82682037,15.96950245,2007-08-22,2007,200708
106.4379501,65.30999756,56.99101639,57.00167465,41.31876373,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.7868576,15.92671871,2007-08-23,2007,200708
107.7528229,66.11000061,57.01150131,57.49866867,41.90120697,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.66680145,16.11923027,2007-08-24,2007,200708
106.7502975,65.98000336,57.16877747,56.85185623,41.62302399,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.75484467,15.92671871,2007-08-27,2007,200708
104.4039383,65.58999634,57.46284485,55.64673615,40.6320076,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.92287445,15.5288744,2007-08-28,2007,200708
106.4524231,66.06999969,57.24396896,56.68846512,41.79689407,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.84290314,15.978055,2007-08-29,2007,200708
106.1691589,65.80000305,57.53125763,56.36164474,42.01422882,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.89888,15.99944496,2007-08-30,2007,200708
107.2152481,66.51999664,57.54491043,56.96078491,42.48365402,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.89888,16.20906639,2007-08-31,2007,200708
108.2976379,67.44000244,57.43779373,57.49187469,43.18781662,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.8956604,16.6325779,2007-09-04,2007,200709
107.3604889,67.55999756,57.79487228,56.76333618,42.75315094,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.06425476,16.41868591,2007-09-05,2007,200709
107.6075058,68.86000061,57.67123413,57.09017181,42.71837997,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,64.98397827,16.56413269,2007-09-06,2007,200709
106.1110611,69.38999939,58.28923035,56.48419571,41.92729568,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.20882416,16.17483902,2007-09-07,2007,200709
105.9076462,69.62000275,58.4197464,56.03482819,41.90120697,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.23295593,16.16628265,2007-09-10,2007,200709
107.1425323,70.51999664,58.29613876,56.74973297,42.53582382,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.13658905,16.35451317,2007-09-11,2007,200709
107.4186325,70.45999908,58.15195084,56.87226105,42.54452133,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.19275665,16.07644844,2007-09-12,2007,200709
108.1741486,70.08000183,57.80863571,57.41697693,42.75315094,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.09638977,16.01228142,2007-09-13,2007,200709
108.1668167,69.98999786,57.8841629,57.49187469,42.78791809,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.08837128,15.88821888,2007-09-14,2007,200709
107.5857391,70.97000122,57.91846848,57.2059021,42.43148804,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.08035278,15.84971905,2007-09-17,2007,200709
110.7529755,71.69999695,57.85663605,58.99656677,43.50074005,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.16866302,16.1577301,2007-09-18,2007,200709
111.4067764,71.43000031,57.65069199,59.48678207,43.61377716,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.16866302,16.32029152,2007-09-19,2007,200709
110.6222,72.72000122,56.99842072,58.77190018,43.49206161,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.0322113,16.38018227,2007-09-20,2007,200709
110.9207764,72.33999634,57.28675079,59.02382278,43.80170441,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.12045288,16.50424004,2007-09-21,2007,200709
110.7163467,72.27999878,57.36228561,58.75826263,44.00175095,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.19275665,16.41440582,2007-09-24,2007,200709
110.4974213,72.33000183,57.3691864,58.40483093,44.4192276,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.24904633,16.38445854,2007-09-25,2007,200709
111.0813065,72,57.38979721,58.76786804,44.63669205,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.20882416,16.33312225,2007-09-26,2007,200709
111.7381973,72.69999695,57.57518387,59.05559921,44.86283875,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.32932281,16.41012383,2007-09-27,2007,200709
111.3659744,73.51000214,57.59577179,58.87744904,44.71497345,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.25701904,16.38445854,2007-09-28,2007,200709
112.6213913,73.90000153,57.66465378,59.72690582,45.22813034,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.27069092,16.65396881,2007-10-01,2007,200710
112.4680939,72.34999847,57.78871918,59.6104393,45.23682404,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.31102753,16.66679764,2007-10-02,2007,200710
112.2418137,71.90000153,57.74737167,59.59672928,44.9237175,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.302948,16.3245697,2007-10-03,2007,200710
112.4170151,72.87000275,57.85079193,59.65153122,45.02806854,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.33522797,16.24328804,2007-10-04,2007,200710
113.7527161,73.40000153,57.34073257,60.29545593,45.94135284,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.26268005,16.44862747,2007-10-05,2007,200710
113.1469193,72.52999878,57.54747009,59.95294189,46.22838974,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.32720947,16.47001839,2007-10-08,2007,200710
114.2125015,73.08999634,57.36831284,60.40503693,46.42842865,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.18209839,16.40584564,2007-10-09,2007,200710
114.0227585,73.36000061,57.42341232,60.22695541,46.54148865,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.19817352,16.29462433,2007-10-10,2007,200710
113.4753571,73.91000366,57.43035507,60.06252289,45.80218887,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.21435547,16.00372314,2007-10-11,2007,200710
114.1030502,74.58999634,57.2373085,60.19268799,46.55887222,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.14174652,15.54598522,2007-10-12,2007,200710
113.1395798,75.13999939,57.2924614,59.85018921,46.20228195,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.14174652,15.5288744,2007-10-15,2007,200710
112.2418137,75.12000275,57.45098495,59.1857338,45.98484039,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.22235107,15.4689827,2007-10-16,2007,200710
112.5849304,74.5,57.80245972,59.21312332,46.57626724,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.37553406,15.74276924,2007-10-17,2007,200710
112.1761551,76,58.02302933,58.897995,46.77632523,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.46419525,15.70854664,2007-10-18,2007,200710
109.2419968,75.69999695,58.51926422,57.35671234,45.61083603,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.63339996,15.24225235,2007-10-19,2007,200710
109.8770065,74.59999847,58.40898132,57.67866516,46.15877533,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.577034,15.40053654,2007-10-22,2007,200710
110.7674866,75.23000336,58.39523697,57.92529678,47.12424088,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.5851059,15.15669727,2007-10-23,2007,200710
110.5630646,75.51999664,58.69158554,57.87733459,46.76763916,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.71400452,14.73745728,2007-10-24,2007,200710
110.8258514,76.02999878,58.64331055,57.70609283,46.14139557,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.67375946,14.48078251,2007-10-25,2007,200710
112.1250534,77.69000244,58.49858856,58.54864883,46.90678787,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.68179321,14.45511627,2007-10-26,2007,200710
112.4973526,78.12000275,58.54680252,58.74729538,47.09815598,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.68179321,14.60911942,2007-10-29,2007,200710
111.716362,77.34999847,58.60886765,58.29518509,47.19381714,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.67375946,14.63906384,2007-10-30,2007,200710
112.8768158,78.62000275,58.21603012,58.945961,47.86355972,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.56890106,14.81018162,2007-10-31,2007,200710
110.2346344,77.93000031,58.69115448,57.11694336,46.96767807,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.78166962,14.57489491,2007-11-01,2007,200711
110.3587189,79.83000183,58.85023499,56.98680878,47.33296204,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.86257935,14.65189934,2007-11-02,2007,200711
109.519371,79.75,58.78105927,56.48674393,47.0285759,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.85456085,14.5663414,2007-11-05,2007,200711
110.9937439,81.43000031,58.67734909,57.2334137,47.55912018,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,65.81403351,14.72034359,2007-11-06,2007,200711
107.9573822,82.23999786,58.89167404,55.390728,46.40232849,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,66.00016785,14.39522266,2007-11-07,2007,200711
107.4100189,82.23000336,59.02314758,55.74009323,44.99329376,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,66.10538483,14.1385479,2007-11-08,2007,200711
105.9356232,82.18000031,59.3758316,55.24685287,43.48859406,99.41737892,99.31025641,99.29602273,99.55441595,102.4754986,99.225,99.43076923,99.40740741,99.24914773,99.41022727,100.1610795,66.12957001,14.09149075,2007-11-09,2007,200711
