,StockID,ending_date,up_prob,ret_val,MarketCap
0,0,2020-01-31,0.6205343,-0.13096526,0.0
1,0,2020-03-31,0.44843164,0.07019518,0.0
2,0,2020-04-30,0.49264604,0.15188354,0.0
3,0,2020-06-30,0.49001184,0.08905874,0.0
4,0,2020-07-31,0.55248076,0.04280896,0.0
5,0,2020-08-31,0.46118027,0.005345018,0.0
6,0,2020-09-30,0.45125923,0.16116388,0.0
7,0,2020-11-30,0.4260435,0.0129158925,0.0
8,0,2020-12-31,0.48987898,0.07418127,0.0
9,1,2020-01-31,0.50509804,-0.55836457,0.0
10,1,2020-03-31,0.48229593,0.32769063,0.0
11,1,2020-04-30,0.3532165,0.37701324,0.0
12,1,2020-06-30,0.6390478,0.15723792,0.0
13,1,2020-07-31,0.61961,0.1233219,0.0
14,1,2020-08-31,0.58497995,-0.20467032,0.0
15,1,2020-09-30,0.58159935,0.713154,0.0
16,1,2020-11-30,0.52205336,0.15755528,0.0
17,1,2020-12-31,0.5024506,0.4087906,0.0
18,10,2020-01-31,0.62156624,-0.45115227,0.0
19,10,2020-03-31,0.45735136,0.13137402,0.0
20,10,2020-04-30,0.4906591,-0.019047547,0.0
21,10,2020-06-30,0.6030135,-0.030187018,0.0
22,10,2020-07-31,0.50903124,-0.05435845,0.0
23,10,2020-08-31,0.5007443,-0.054834712,0.0
24,10,2020-09-30,0.51479065,0.19169515,0.0
25,10,2020-11-30,0.6045562,0.0069296057,0.0
26,10,2020-12-31,0.4633526,0.119376436,0.0
27,100,2020-01-31,0.40393963,-0.20466964,0.0
28,100,2020-03-31,0.52704316,0.61404383,0.0
29,100,2020-04-30,0.58454525,0.16240253,0.0
30,100,2020-06-30,0.43842053,0.128638,0.0
31,100,2020-07-31,0.64148843,-0.011726869,0.0
32,100,2020-08-31,0.53714,-0.15780331,0.0
33,100,2020-09-30,0.4575986,-0.061391626,0.0
34,100,2020-11-30,0.3938846,0.05928139,0.0
35,100,2020-12-31,0.54972994,-0.10215807,0.0
36,1000,2020-01-31,0.50491315,-0.49007404,0.0
37,1000,2020-03-31,0.45798355,0.1699491,0.0
38,1000,2020-04-30,0.42702192,-0.061330486,0.0
39,1000,2020-06-30,0.52362645,-0.014000048,0.0
40,1000,2020-07-31,0.38927117,0.07944419,0.0
41,1000,2020-08-31,0.55839235,-0.12300766,0.0
42,1000,2020-09-30,0.5242313,0.5053835,0.0
43,1000,2020-11-30,0.58567965,0.07659855,0.0
44,1000,2020-12-31,0.59194136,0.75502175,0.0
45,1001,2020-01-31,0.56936616,-0.06581904,0.0
46,1001,2020-03-31,0.46597967,0.80251664,0.0
47,1001,2020-04-30,0.4289123,-0.04004703,0.0
48,1001,2020-06-30,0.45782027,-0.22662514,0.0
49,1001,2020-07-31,0.64331836,-0.053913575,0.0
50,1001,2020-08-31,0.6169545,-0.15701023,0.0
51,1001,2020-09-30,0.40538844,-0.070929825,0.0
52,1001,2020-11-30,0.40656677,-0.1066684,0.0
53,1001,2020-12-31,0.5283088,-0.024242288,0.0
54,1002,2020-01-31,0.52509797,-0.71014,0.0
55,1002,2020-03-31,0.44915906,0.16736469,0.0
56,1002,2020-04-30,0.36079913,-0.09470974,0.0
57,1002,2020-06-30,0.53210026,-0.108338065,0.0
58,1002,2020-07-31,0.47115526,0.24483265,0.0
59,1002,2020-08-31,0.41423225,-0.07498772,0.0
60,1002,2020-09-30,0.48453897,0.3667477,0.0
61,1002,2020-11-30,0.44901377,0.058903426,0.0
62,1002,2020-12-31,0.5153526,0.19558463,0.0
63,1003,2020-01-31,0.36904007,-0.06655043,0.0
64,1003,2020-03-31,0.4095265,0.0,0.0
65,1003,2020-04-30,0.38136458,0.0,0.0
66,1003,2020-06-30,0.3651701,0.0,0.0
67,1003,2020-07-31,0.3338235,0.0,0.0
68,1003,2020-08-31,0.3338235,-0.196,0.0
69,1003,2020-09-30,0.4091672,0.0,0.0
70,1003,2020-11-30,0.3338235,-0.022,0.0
71,1003,2020-12-31,0.32263875,0.3525242,0.0
72,1004,2020-01-31,0.4880576,-0.41827118,0.0
73,1004,2020-03-31,0.34871307,-0.03534613,0.0
74,1004,2020-04-30,0.61411715,0.2111217,0.0
75,1004,2020-06-30,0.41315293,0.2897978,0.0
76,1004,2020-07-31,0.43312913,0.0793563,0.0
77,1004,2020-08-31,0.5037256,0.033398345,0.0
78,1004,2020-09-30,0.47081512,0.1587544,0.0
79,1004,2020-11-30,0.49151388,0.10624352,0.0
80,1004,2020-12-31,0.4772799,-0.024925042,0.0
81,1005,2020-01-31,0.46971378,-0.49083933,0.0
82,1005,2020-03-31,0.5018379,0.7594521,0.0
83,1005,2020-04-30,0.4317843,-0.1232606,0.0
84,1005,2020-06-30,0.50569093,-0.14485867,0.0
85,1005,2020-07-31,0.42062336,0.09908066,0.0
