,StockID,ending_date,up_prob,ret_val,MarketCap
0,0,2023-01-31,0.5366601,-0.06644549,0.0
1,0,2023-02-28,0.59731096,-0.025737103,0.0
2,0,2023-03-31,0.43372363,-0.15849687,0.0
3,0,2023-05-31,0.4821795,0.038154688,0.0
4,0,2023-06-30,0.42357412,0.013079733,0.0
5,0,2023-07-31,0.43983707,-0.0034573623,0.0
6,0,2023-08-31,0.44350237,-0.14714107,0.0
7,0,2023-10-31,0.46166557,0.23872468,0.0
8,0,2023-11-30,0.42762375,0.0,0.0
9,1,2023-01-31,0.48525387,-0.06425592,0.0
10,1,2023-02-28,0.40271673,-0.1313022,0.0
11,1,2023-03-31,0.38175315,-0.25168672,0.0
12,1,2023-05-31,0.41807112,0.07190074,0.0
13,1,2023-06-30,0.5282217,0.063939884,0.0
14,1,2023-07-31,0.42433944,-0.16829577,0.0
15,1,2023-08-31,0.390724,-0.14687225,0.0
16,1,2023-10-31,0.33623657,0.049405757,0.0
17,1,2023-11-30,0.46571034,0.0,0.0
18,10,2023-01-31,0.48738807,-0.11301583,0.0
19,10,2023-02-28,0.5349849,-0.26496193,0.0
20,10,2023-03-31,0.31302968,0.02496291,0.0
21,10,2023-05-31,0.46468335,0.007871448,0.0
22,10,2023-06-30,0.53759617,0.17034093,0.0
23,10,2023-07-31,0.5860097,-0.046961047,0.0
24,10,2023-08-31,0.34560674,-0.1731766,0.0
25,10,2023-10-31,0.40300423,0.1324223,0.0
26,10,2023-11-30,0.53804237,0.0,0.0
27,100,2023-01-31,0.5473593,-0.078621194,0.0
28,100,2023-02-28,0.5214537,0.20271239,0.0
29,100,2023-03-31,0.3937873,0.008339971,0.0
30,100,2023-05-31,0.37191692,-0.033431493,0.0
31,100,2023-06-30,0.39139017,0.034993142,0.0
32,100,2023-07-31,0.6010161,0.03731535,0.0
33,100,2023-08-31,0.49811777,-0.03737698,0.0
34,100,2023-10-31,0.4936008,0.19580755,0.0
35,100,2023-11-30,0.3625624,0.0,0.0
36,1000,2023-01-31,0.3241125,0.011249352,0.0
37,1000,2023-02-28,0.5468848,-0.39946613,0.0
38,1000,2023-03-31,0.41989762,0.24336898,0.0
39,1000,2023-05-31,0.4099949,0.3150575,0.0
40,1000,2023-06-30,0.43013415,0.38620937,0.0
41,1000,2023-07-31,0.5084325,-0.1618873,0.0
42,1000,2023-08-31,0.43805027,0.1471035,0.0
43,1000,2023-10-31,0.44984728,0.12182167,0.0
44,1000,2023-11-30,0.52232486,0.0,0.0
45,1001,2023-01-31,0.45573562,-0.17934343,0.0
46,1001,2023-02-28,0.5157231,0.2733157,0.0
47,1001,2023-03-31,0.40981093,0.12179763,0.0
48,1001,2023-05-31,0.4568847,-0.08794619,0.0
49,1001,2023-06-30,0.42372805,0.048191678,0.0
50,1001,2023-07-31,0.44137064,-0.2911206,0.0
51,1001,2023-08-31,0.36832243,-0.22459589,0.0
52,1001,2023-10-31,0.35047182,0.1900086,0.0
