,StockID,ending_date,up_prob,ret_val,MarketCap
0,0,2017-01-31,0.5733054,0.049385853,0.0
1,0,2017-02-28,0.48454016,0.030995073,0.0
2,0,2017-03-31,0.7041844,0.14168377,0.0
3,0,2017-05-31,0.5522164,-0.018697178,0.0
4,0,2017-06-30,0.57344764,0.006394304,0.0
5,0,2017-07-31,0.57558405,0.080970675,0.0
6,0,2017-08-31,0.49784127,0.051256016,0.0
7,0,2017-10-31,0.51553917,0.01892407,0.0
8,0,2017-11-30,0.49167547,0.058023654,0.0
9,1,2017-01-31,0.4420925,-0.04851073,0.0
10,1,2017-02-28,0.52789026,-0.006125001,0.0
11,1,2017-03-31,0.5251627,-0.04138298,0.0
12,1,2017-05-31,0.46045765,-0.0073299985,0.0
13,1,2017-06-30,0.4313187,0.11746332,0.0
14,1,2017-07-31,0.60292137,0.20488673,0.0
15,1,2017-08-31,0.39762086,0.09185936,0.0
16,1,2017-10-31,0.4933296,-0.13020949,0.0
17,1,2017-11-30,0.59018004,0.25073895,0.0
18,10,2017-01-31,0.50034255,0.02417919,0.0
19,10,2017-02-28,0.4977757,-0.05215799,0.0
20,10,2017-03-31,0.48644757,-0.06756496,0.0
21,10,2017-05-31,0.57041574,0.01007615,0.0
22,10,2017-06-30,0.5002283,0.030176667,0.0
23,10,2017-07-31,0.5121155,0.0010138002,0.0
24,10,2017-08-31,0.52226317,-0.043310523,0.0
25,10,2017-10-31,0.71998197,0.013512491,0.0
26,10,2017-11-30,0.5419381,-0.10455955,0.0
27,100,2017-01-31,0.594154,-0.035016116,0.0
28,100,2017-02-28,0.69151574,0.10959774,0.0
29,100,2017-03-31,0.4462629,-0.16343951,0.0
30,100,2017-05-31,0.47553593,0.06740864,0.0
31,100,2017-06-30,0.5015829,-0.011337477,0.0
32,100,2017-07-31,0.43355998,0.17664869,0.0
33,100,2017-08-31,0.55255806,-0.24196655,0.0
34,100,2017-10-31,0.6000437,0.0015292563,0.0
35,100,2017-11-30,0.49164295,-0.056405686,0.0
36,1000,2017-01-31,0.55568445,-0.0026582647,0.0
37,1000,2017-02-28,0.53120506,-0.080563195,0.0
38,1000,2017-03-31,0.41784987,-0.112047166,0.0
39,1000,2017-05-31,0.4409569,0.014753935,0.0
40,1000,2017-06-30,0.39634234,0.055193253,0.0
41,1000,2017-07-31,0.5421406,-0.055345647,0.0
42,1000,2017-08-31,0.40055746,-0.03326295,0.0
43,1000,2017-10-31,0.59143454,-0.0076454636,0.0
44,1000,2017-11-30,0.40380344,0.1296422,0.0
45,1002,2017-01-31,0.6756388,0.010751192,0.0
46,1002,2017-02-28,0.6969859,0.05391027,0.0
47,1002,2017-03-31,0.6008907,0.10679458,0.0
48,1002,2017-05-31,0.43574744,0.029395554,0.0
49,1002,2017-06-30,0.64712155,0.017503522,0.0
50,1002,2017-07-31,0.547819,0.04417637,0.0
51,1002,2017-08-31,0.5700045,-0.04877036,0.0
52,1002,2017-10-31,0.5925532,-0.014883473,0.0
53,1002,2017-11-30,0.5896808,0.07944655,0.0
54,1003,2017-01-31,0.3668056,-0.02,0.0
55,1003,2017-02-28,0.40498462,0.30880427,0.0
56,1003,2017-03-31,0.44132313,-0.084186,0.0
57,1003,2017-05-31,0.38412625,-0.14703341,0.0
58,1003,2017-06-30,0.45080376,0.043,0.0
59,1003,2017-07-31,0.413733,0.0,0.0
60,1003,2017-08-31,0.316267,-0.0201928,0.0
61,1003,2017-10-31,0.5268017,0.01,0.0
62,1003,2017-11-30,0.36347556,0.02797343,0.0
63,1004,2017-01-31,0.5344626,0.057256363,0.0
64,1004,2017-02-28,0.5372376,-0.08131935,0.0
65,1004,2017-03-31,0.54575455,0.026338778,0.0
66,1004,2017-05-31,0.58283067,0.011912756,0.0
67,1004,2017-06-30,0.4637808,-0.07768787,0.0
68,1004,2017-07-31,0.5547362,-0.03533291,0.0
69,1004,2017-08-31,0.5267785,0.09256974,0.0
70,1004,2017-10-31,0.6008197,0.014220053,0.0
71,1004,2017-11-30,0.4456919,-0.008466912,0.0
72,1006,2017-01-31,0.4798232,0.10194273,0.0
73,1006,2017-02-28,0.43891296,0.015575455,0.0
74,1006,2017-03-31,0.5631171,0.10356805,0.0
75,1006,2017-05-31,0.53261507,0.13618863,0.0
76,1006,2017-06-30,0.54900426,0.0066795833,0.0
77,1006,2017-07-31,0.6106911,0.4274717,0.0
78,1006,2017-08-31,0.5871173,0.05689746,0.0
79,1006,2017-10-31,0.57800055,0.046378486,0.0
80,1006,2017-11-30,0.5516492,0.21102802,0.0
81,1007,2017-01-31,0.47239503,0.006097267,0.0
82,1007,2017-02-28,0.45529214,-0.033602934,0.0
83,1007,2017-03-31,0.50180316,0.034493316,0.0
84,1007,2017-05-31,0.552876,0.025455443,0.0
85,1007,2017-06-30,0.7100653,0.044433698,0.0
86,1007,2017-07-31,0.47806126,0.018107252,0.0
87,1007,2017-08-31,0.5261254,-0.034403186,0.0
88,1007,2017-10-31,0.4873906,-0.0058127376,0.0
89,1007,2017-11-30,0.50626403,0.0034477443,0.0
90,1008,2017-01-31,0.65086186,0.053973936,0.0
91,1008,2017-02-28,0.40730947,-0.069031835,0.0
92,1008,2017-03-31,0.5497664,-0.07952847,0.0
93,1008,2017-05-31,0.55397207,0.102083325,0.0
94,1008,2017-06-30,0.44084448,-0.038786545,0.0
95,1008,2017-07-31,0.56389445,-0.039716754,0.0
96,1008,2017-08-31,0.555849,0.15520668,0.0
97,1008,2017-10-31,0.5168247,0.027648756,0.0
98,1008,2017-11-30,0.3492618,-0.05068517,0.0
99,1009,2017-01-31,0.4729123,0.21349286,0.0
100,1009,2017-02-28,0.49419528,-0.022977985,0.0
101,1009,2017-03-31,0.51753336,-0.05270023,0.0
102,1009,2017-05-31,0.45298615,0.17585252,0.0
103,1009,2017-06-30,0.5637237,0.006451004,0.0
104,1009,2017-07-31,0.45570236,0.030666187,0.0
105,1009,2017-08-31,0.51545364,0.16537185,0.0
106,1009,2017-10-31,0.54195094,-0.025007853,0.0
107,1009,2017-11-30,0.4072787,0.00051210326,0.0
108,101,2017-01-31,0.47080097,0.1254195,0.0
109,101,2017-02-28,0.4657281,0.20397627,0.0
110,101,2017-03-31,0.5469953,-0.20001177,0.0
111,101,2017-05-31,0.5962163,0.100991026,0.0
112,101,2017-06-30,0.46512622,0.085690215,0.0
113,101,2017-07-31,0.4604187,0.13055983,0.0
114,101,2017-08-31,0.41084903,0.015000757,0.0
115,101,2017-10-31,0.646908,-0.042328484,0.0
116,101,2017-11-30,0.43325624,0.27838415,0.0
117,1010,2017-01-31,0.55391496,0.015978208,0.0
118,1010,2017-02-28,0.4698778,-0.0011467554,0.0
