,StockID,ending_date,up_prob,ret_val,MarketCap
74,1004,2018-04-30,0.57920146,0.04964765,0.0
75,1004,2018-05-31,0.5377717,-0.20183218,0.0
76,1004,2018-07-31,0.54649645,0.022345597,0.0
77,1004,2018-08-31,0.5168341,-0.086072,0.0
78,1004,2018-10-31,0.47575593,-0.115307935,0.0
79,1004,2018-11-30,0.47773868,-0.07751928,0.0
80,1004,2018-12-31,0.6242345,0.012764576,0.0
81,1005,2018-01-31,0.46447578,0.0009962509,0.0
82,1005,2018-02-28,0.5362323,0.3011477,0.0
83,1005,2018-04-30,0.47470817,0.052938975,0.0
84,1005,2018-05-31,0.5301527,0.13008985,0.0
85,1005,2018-07-31,0.5009724,0.18345155,0.0
86,1005,2018-08-31,0.5170121,-0.54411143,0.0
87,1005,2018-10-31,0.48959392,-0.05217923,0.0
88,1005,2018-11-30,0.37729266,-0.28761026,0.0
89,1005,2018-12-31,0.49296325,0.31724727,0.0
90,1006,2018-01-31,0.6974498,-0.09128057,0.0
91,1006,2018-02-28,0.6145618,0.113923006,0.0
92,1006,2018-04-30,0.5544939,-0.16422582,0.0
93,1006,2018-05-31,0.48064488,-0.047134615,0.0
94,1006,2018-07-31,0.43861133,-0.15107705,0.0
95,1006,2018-08-31,0.43491906,-0.40417543,0.0
96,1006,2018-10-31,0.38043663,0.009397243,0.0
97,1006,2018-11-30,0.46465045,-0.16916339,0.0
98,1006,2018-12-31,0.45426384,-0.15775748,0.0
99,1007,2018-01-31,0.38623455,-0.07354794,0.0
100,1007,2018-02-28,0.48194605,0.06822274,0.0
101,1007,2018-04-30,0.49601024,0.059200067,0.0
102,1007,2018-05-31,0.42259225,-0.008055414,0.0
103,1007,2018-07-31,0.5727762,0.0024697527,0.0
104,1007,2018-08-31,0.513183,-0.111224435,0.0
105,1007,2018-10-31,0.5126916,0.018377876,0.0
106,1007,2018-11-30,0.5296165,-0.065221086,0.0
107,1007,2018-12-31,0.58009803,0.11766354,0.0
108,1008,2018-01-31,0.5633315,-0.015904646,0.0
109,1008,2018-02-28,0.44699985,-0.03987021,0.0
110,1008,2018-04-30,0.47670993,0.04789641,0.0
111,1008,2018-05-31,0.53969043,0.02949505,0.0
112,1008,2018-07-31,0.48336682,0.007222081,0.0
113,1008,2018-08-31,0.63153994,-0.09141834,0.0
114,1008,2018-10-31,0.4520896,0.0636613,0.0
115,1008,2018-11-30,0.5674378,-0.12989387,0.0
116,1008,2018-12-31,0.48483714,0.08269752,0.0
117,1009,2018-01-31,0.59399986,0.03782407,0.0
118,1009,2018-02-28,0.49645028,0.0697266,0.0
119,1009,2018-04-30,0.67117894,0.21851638,0.0
120,1009,2018-05-31,0.466173,0.024113545,0.0
121,1009,2018-07-31,0.5941006,0.15399766,0.0
122,1009,2018-08-31,0.59630656,-0.17989947,0.0
123,1009,2018-10-31,0.4640532,-0.17947124,0.0
124,1009,2018-11-30,0.4696138,-0.20858447,0.0
125,1009,2018-12-31,0.5168523,0.27541822,0.0
126,101,2018-01-31,0.5607106,0.022481691,0.0
127,101,2018-02-28,0.47606024,0.044690277,0.0
0,101,2018-04-30,0.5512036,0.11412498,0.0
1,101,2018-05-31,0.49356896,-0.07593668,0.0
2,101,2018-07-31,0.38664943,-0.064743176,0.0
3,101,2018-08-31,0.35666317,-0.21945463,0.0
4,101,2018-10-31,0.4042709,0.041926846,0.0
5,101,2018-11-30,0.50451744,-0.29927814,0.0
6,101,2018-12-31,0.39772865,0.16263923,0.0
7,1010,2018-01-31,0.42485982,0.005035119,0.0
8,1010,2018-02-28,0.56281507,0.056956757,0.0
9,1010,2018-04-30,0.58175105,0.041006733,0.0
10,1010,2018-05-31,0.50816166,0.002087423,0.0
11,1010,2018-07-31,0.44258556,0.0054815407,0.0
12,1010,2018-08-31,0.6025667,-0.06411176,0.0
13,1010,2018-10-31,0.4363033,0.008262482,0.0
14,1010,2018-11-30,0.3901555,-0.07382303,0.0
15,1010,2018-12-31,0.555455,0.05057255,0.0
16,1011,2018-01-31,0.6616858,-0.23574546,0.0
17,1011,2018-02-28,0.37066394,0.3756868,0.0
18,1011,2018-04-30,0.63995665,0.051791042,0.0
19,1011,2018-05-31,0.5132729,-0.049931858,0.0
20,1011,2018-07-31,0.53204316,-0.07181974,0.0
21,1011,2018-08-31,0.46663827,-0.08976177,0.0
22,1011,2018-10-31,0.4750523,-0.12713909,0.0
23,1011,2018-11-30,0.5086767,-0.048323326,0.0
24,1011,2018-12-31,0.5413686,0.109398685,0.0
25,1012,2018-01-31,0.5708853,0.014993031,0.0
26,1012,2018-02-28,0.493831,-0.056404497,0.0
27,1012,2018-04-30,0.5862423,0.10208877,0.0
28,1012,2018-05-31,0.50504947,0.028921027,0.0
29,1012,2018-07-31,0.52035743,0.034705833,0.0
30,1012,2018-08-31,0.54055446,-0.27569357,0.0
31,1012,2018-10-31,0.55618185,-0.40743706,0.0
32,1012,2018-11-30,0.44169697,-0.15563865,0.0
33,1012,2018-12-31,0.4696234,0.7683003,0.0
34,1013,2018-01-31,0.5089566,-0.18419434,0.0
35,1013,2018-02-28,0.506527,-0.3356796,0.0
36,1013,2018-04-30,0.5060955,0.18192172,0.0
37,1013,2018-05-31,0.50582975,-0.118268415,0.0
38,1013,2018-07-31,0.5294031,0.3937212,0.0
39,1013,2018-08-31,0.5587419,-0.31287515,0.0
40,1013,2018-10-31,0.50863993,0.044365358,0.0
41,1013,2018-11-30,0.42745543,-0.18462141,0.0
42,1013,2018-12-31,0.48040977,0.31365842,0.0
43,1014,2018-01-31,0.5077535,-0.017579064,0.0
44,1014,2018-02-28,0.5112128,0.0956222,0.0
45,1014,2018-04-30,0.5527268,-0.06313349,0.0
46,1014,2018-05-31,0.5011034,0.05227292,0.0
47,1014,2018-07-31,0.55424917,0.14374012,0.0
48,1014,2018-08-31,0.50829905,-0.08493367,0.0
49,1014,2018-10-31,0.39747626,0.015565044,0.0
50,1014,2018-11-30,0.4225053,-0.25625855,0.0
51,1014,2018-12-31,0.53820074,0.11515711,0.0
52,1015,2018-01-31,0.645669,-0.16940331,0.0
53,1015,2018-02-28,0.63141745,0.16694973,0.0
54,1015,2018-04-30,0.53363335,0.09254016,0.0
55,1015,2018-05-31,0.6701328,0.041808277,0.0
56,1015,2018-07-31,0.4345936,-0.032369517,0.0
57,1015,2018-08-31,0.5476241,0.1273076,0.0
58,1015,2018-10-31,0.5338003,-0.122788824,0.0
59,1015,2018-11-30,0.543505,-0.086247325,0.0
60,1015,2018-12-31,0.5514885,0.1656194,0.0
61,1016,2018-01-31,0.49771205,-0.119181275,0.0
62,1016,2018-02-28,0.5301658,0.073161304,0.0
63,1016,2018-04-30,0.5747563,0.08039395,0.0
64,1016,2018-05-31,0.49303493,-0.035450142,0.0
65,1016,2018-07-31,0.5162473,0.029397456,0.0
66,1016,2018-08-31,0.5950262,-0.16014941,0.0
67,1016,2018-10-31,0.42562112,-0.08892452,0.0
68,1016,2018-11-30,0.513466,-0.15619215,0.0
69,1016,2018-12-31,0.45679742,0.22874478,0.0
70,1017,2018-01-31,0.54131925,-0.023797352,0.0
71,1017,2018-02-28,0.47769123,0.34468034,0.0
72,1017,2018-04-30,0.6108622,-0.023042733,0.0
73,1017,2018-05-31,0.44253045,-0.050937206,0.0
74,1017,2018-07-31,0.6055187,0.07611899,0.0
75,1017,2018-08-31,0.49426895,-0.16369759,0.0
76,1017,2018-10-31,0.44693008,0.010862251,0.0
77,1017,2018-11-30,0.42029005,0.003493456,0.0
78,1017,2018-12-31,0.4837717,0.11906108,0.0
79,1018,2018-01-31,0.48486638,-0.043668453,0.0
80,1018,2018-02-28,0.49706307,0.11252212,0.0
81,1018,2018-04-30,0.47924024,0.026602643,0.0
82,1018,2018-05-31,0.4720811,0.041245166,0.0
83,1018,2018-07-31,0.4803008,0.0025889555,0.0
84,1018,2018-08-31,0.52105284,-0.1614459,0.0
85,1018,2018-10-31,0.63025475,-0.08479885,0.0
86,1018,2018-11-30,0.48321223,-0.11310735,0.0
87,1018,2018-12-31,0.4067123,0.04093321,0.0
88,1019,2018-01-31,0.44832978,-0.14648597,0.0
89,1019,2018-02-28,0.3961161,0.28081113,0.0
90,1019,2018-04-30,0.41997513,0.31089428,0.0
91,1019,2018-05-31,0.47896987,-0.7036567,0.0
92,1019,2018-07-31,0.4034273,2.0141506,0.0
93,1019,2018-08-31,0.42847928,0.17748459,0.0
94,1019,2018-10-31,0.6076405,0.038570482,0.0
95,1019,2018-11-30,0.43405217,-0.12598,0.0
96,1019,2018-12-31,0.6346916,0.019730685,0.0
97,102,2018-01-31,0.44197455,-0.05363461,0.0
98,102,2018-02-28,0.54305154,0.123819105,0.0
99,102,2018-04-30,0.43756828,0.090676956,0.0
100,102,2018-05-31,0.54297787,0.0067844237,0.0
101,102,2018-07-31,0.4951074,-0.18147747,0.0
102,102,2018-08-31,0.56436235,-0.09522569,0.0
103,102,2018-10-31,0.49577588,-0.054792743,0.0
104,102,2018-11-30,0.67181003,-0.087337464,0.0
105,102,2018-12-31,0.49156728,0.1674558,0.0
106,1020,2018-01-31,0.46261144,0.051072713,0.0
107,1020,2018-02-28,0.6129211,0.30825543,0.0
108,1020,2018-04-30,0.5892007,0.100705884,0.0
109,1020,2018-05-31,0.40689126,0.4884677,0.0
110,1020,2018-07-31,0.6608548,0.5008541,0.0
111,1020,2018-08-31,0.61158454,-0.40104556,0.0
112,1020,2018-10-31,0.51214767,0.11842615,0.0
113,1020,2018-11-30,0.56936795,-0.2447091,0.0
114,1020,2018-12-31,0.5048835,0.13837592,0.0
115,1021,2018-01-31,0.46684617,0.031872004,0.0
116,1021,2018-02-28,0.5401931,-0.12114423,0.0
117,1021,2018-04-30,0.5093625,0.098907076,0.0
118,1021,2018-05-31,0.5478687,-0.018794905,0.0
119,1021,2018-07-31,0.5178196,0.020662697,0.0
120,1021,2018-08-31,0.48588857,0.04869071,0.0
121,1021,2018-10-31,0.6036829,-0.06457233,0.0
122,1021,2018-11-30,0.5640564,0.008939677,0.0
123,1021,2018-12-31,0.39159754,-0.10756006,0.0
124,1022,2018-01-31,0.6524039,-0.14080456,0.0
125,1022,2018-02-28,0.56918526,0.030080436,0.0
126,1022,2018-04-30,0.5250728,-0.09407399,0.0
127,1022,2018-05-31,0.6733638,0.021264868,0.0
0,1022,2018-07-31,0.55978906,0.16168484,0.0
1,1022,2018-08-31,0.59327567,-0.0374198,0.0
2,1022,2018-10-31,0.53576195,0.10497807,0.0
3,1022,2018-11-30,0.561646,-0.18304175,0.0
4,1022,2018-12-31,0.55625665,0.0022988692,0.0
5,1023,2018-01-31,0.5293625,-0.07704089,0.0
6,1023,2018-02-28,0.4106987,0.16518185,0.0
7,1023,2018-04-30,0.5277786,0.06859507,0.0
8,1023,2018-05-31,0.62960833,-0.078497514,0.0
9,1023,2018-07-31,0.41402093,-0.112177595,0.0
10,1023,2018-08-31,0.5366323,-0.18791367,0.0
11,1023,2018-10-31,0.35099474,0.028847722,0.0
12,1023,2018-11-30,0.47152883,-0.08620025,0.0
13,1023,2018-12-31,0.454873,0.099612065,0.0
14,1024,2018-01-31,0.5047221,-0.12194093,0.0
15,1024,2018-02-28,0.34195548,-0.07626894,0.0
16,1024,2018-04-30,0.5255089,-0.13133694,0.0
17,1024,2018-05-31,0.38767964,0.012657675,0.0
18,1024,2018-07-31,0.5066005,-0.11022534,0.0
19,1024,2018-08-31,0.38376093,-0.21854562,0.0
20,1024,2018-10-31,0.53917325,-0.06969784,0.0
21,1024,2018-11-30,0.35054353,-0.24375749,0.0
22,1024,2018-12-31,0.57945883,0.2842396,0.0
23,1025,2018-01-31,0.74727505,-0.1061101,0.0
24,1025,2018-02-28,0.43416724,0.116051175,0.0
25,1025,2018-04-30,0.5471951,-0.0067698113,0.0
26,1025,2018-05-31,0.6400768,0.013668646,0.0
27,1025,2018-07-31,0.42517036,-0.06037146,0.0
28,1025,2018-08-31,0.58302194,-0.05916636,0.0
29,1025,2018-10-31,0.6463138,0.06672523,0.0
30,1025,2018-11-30,0.5073157,-0.083531916,0.0
31,1025,2018-12-31,0.5780316,0.05691033,0.0
32,1026,2018-01-31,0.67381626,0.033541568,0.0
33,1026,2018-02-28,0.51412785,-0.05057061,0.0
34,1026,2018-04-30,0.586826,-0.00668056,0.0
35,1026,2018-05-31,0.47316933,0.043544766,0.0
36,1026,2018-07-31,0.50471485,0.00616525,0.0
37,1026,2018-08-31,0.5677382,-0.18281184,0.0
38,1026,2018-10-31,0.436104,0.008148335,0.0
39,1026,2018-11-30,0.4485417,-0.07418662,0.0
40,1026,2018-12-31,0.46874684,0.10988571,0.0
41,1027,2018-01-31,0.46591654,-0.044122577,0.0
42,1027,2018-02-28,0.56201065,-0.010199234,0.0
43,1027,2018-04-30,0.44943315,0.0021151863,0.0
44,1027,2018-05-31,0.5471488,0.058767315,0.0
45,1027,2018-07-31,0.52721506,0.029785423,0.0
46,1027,2018-08-31,0.5349332,-0.11096778,0.0
47,1027,2018-10-31,0.646836,-0.03223438,0.0
48,1027,2018-11-30,0.43300453,-0.06391277,0.0
49,1027,2018-12-31,0.49873862,0.0056446264,0.0
50,1028,2018-01-31,0.48413438,-0.06371743,0.0
51,1028,2018-02-28,0.41559356,0.12901695,0.0
52,1028,2018-04-30,0.6163844,-0.07000487,0.0
53,1028,2018-05-31,0.40937003,0.06811099,0.0
54,1028,2018-07-31,0.6283654,-0.037695065,0.0
55,1028,2018-08-31,0.52787644,-0.0906595,0.0
56,1028,2018-10-31,0.58648884,0.00839056,0.0
57,1028,2018-11-30,0.49874702,-0.058630813,0.0
58,1028,2018-12-31,0.44574603,0.12127064,0.0
59,1029,2018-01-31,0.476734,-0.173529,0.0
60,1029,2018-02-28,0.5880326,0.13844301,0.0
61,1029,2018-04-30,0.42718244,-0.016687702,0.0
62,1029,2018-05-31,0.568457,0.0623192,0.0
63,1029,2018-07-31,0.5801067,0.06877615,0.0
64,1029,2018-08-31,0.69725096,-0.009938983,0.0
65,1029,2018-10-31,0.5137481,-0.06785386,0.0
66,1029,2018-11-30,0.57975876,-0.0544972,0.0
67,1029,2018-12-31,0.58910865,-0.12513295,0.0
68,103,2018-05-31,0.3448665,0.45274785,0.0
69,103,2018-07-31,0.38195843,0.81998146,0.0
70,103,2018-08-31,0.48639232,0.17929079,0.0
71,103,2018-10-31,0.5294332,0.28055635,0.0
72,103,2018-11-30,0.52725255,-0.31977686,0.0
73,103,2018-12-31,0.5495032,0.03632519,0.0
74,1030,2018-01-31,0.4931181,-0.06829427,0.0
75,1030,2018-02-28,0.5241254,-0.31487542,0.0
76,1030,2018-04-30,0.57430124,-0.33609968,0.0
77,1030,2018-05-31,0.53538144,0.16878007,0.0
78,1030,2018-07-31,0.6602637,-0.06743266,0.0
79,1030,2018-08-31,0.34522048,-0.17277499,0.0
80,1030,2018-10-31,0.52617526,0.09885433,0.0
81,1030,2018-11-30,0.40053517,-0.39237744,0.0
82,1030,2018-12-31,0.5768358,0.23624486,0.0
83,1031,2018-08-31,0.30467582,-0.07819065,0.0
84,1031,2018-10-31,0.3607552,0.14734232,0.0
85,1031,2018-11-30,0.50316787,-0.22365876,0.0
86,1031,2018-12-31,0.5857648,0.19252291,0.0
87,1032,2018-01-31,0.6764372,-0.0056614154,0.0
88,1032,2018-02-28,0.49666375,-0.033951778,0.0
89,1032,2018-04-30,0.531674,-0.038244493,0.0
90,1032,2018-05-31,0.5758045,0.17358792,0.0
91,1032,2018-07-31,0.58220565,0.030737499,0.0
92,1032,2018-08-31,0.43748865,0.14969715,0.0
93,1032,2018-10-31,0.53845775,0.0038547188,0.0
94,1032,2018-11-30,0.48426095,-0.1296211,0.0
95,1032,2018-12-31,0.46565026,0.058279794,0.0
96,1033,2018-01-31,0.5134959,-0.06935098,0.0
97,1033,2018-02-28,0.4432734,0.021618577,0.0
98,1033,2018-04-30,0.5938239,0.038078554,0.0
99,1033,2018-05-31,0.4420424,0.02350368,0.0
100,1033,2018-07-31,0.64702344,-0.000486914,0.0
101,1033,2018-08-31,0.5029047,0.017082732,0.0
102,1033,2018-10-31,0.5218799,0.089946195,0.0
103,1033,2018-11-30,0.62288964,0.044141952,0.0
104,1033,2018-12-31,0.5494228,0.040084265,0.0
105,1034,2018-01-31,0.5452102,-0.2077213,0.0
106,1034,2018-02-28,0.5681142,-0.050405867,0.0
107,1034,2018-04-30,0.6362431,-0.041009307,0.0
108,1034,2018-05-31,0.498815,0.24918598,0.0
109,1034,2018-07-31,0.66465694,-0.0465667,0.0
110,1034,2018-08-31,0.45863923,-0.28960672,0.0
111,1034,2018-10-31,0.53550017,0.019355766,0.0
112,1034,2018-11-30,0.4776021,-0.06400433,0.0
113,1034,2018-12-31,0.46390676,0.12651277,0.0
114,1035,2018-04-30,0.31545395,0.12014787,0.0
115,1035,2018-05-31,0.5169858,-0.088314466,0.0
116,1035,2018-07-31,0.414782,-0.09883892,0.0
117,1035,2018-08-31,0.45469275,-0.2779917,0.0
118,1035,2018-10-31,0.4792297,0.2764362,0.0
119,1035,2018-11-30,0.3969279,-0.056740705,0.0
120,1035,2018-12-31,0.44601306,0.124340095,0.0
121,1036,2018-01-31,0.5528946,-0.035833396,0.0
122,1036,2018-02-28,0.6243751,-0.0024114894,0.0
123,1036,2018-04-30,0.48893213,0.011525488,0.0
124,1036,2018-05-31,0.4177204,-0.0017583831,0.0
125,1036,2018-07-31,0.44032097,0.042357087,0.0
126,1036,2018-08-31,0.5381454,-0.08480055,0.0
127,1036,2018-10-31,0.55964243,-0.01613418,0.0
0,1036,2018-11-30,0.38476473,-0.009228942,0.0
1,1036,2018-12-31,0.58185285,0.06211875,0.0
2,1037,2018-01-31,0.52778465,-0.024965806,0.0
3,1037,2018-02-28,0.42898208,0.0098496,0.0
4,1037,2018-04-30,0.46642607,-0.015981032,0.0
5,1037,2018-05-31,0.50018585,-0.0021699078,0.0
6,1037,2018-07-31,0.40399855,-0.002133703,0.0
7,1037,2018-08-31,0.46696377,-0.0541031,0.0
8,1037,2018-10-31,0.43670207,0.012919776,0.0
9,1037,2018-11-30,0.5689621,-0.0012737466,0.0
10,1037,2018-12-31,0.6713853,0.067378536,0.0
11,1038,2018-01-31,0.50759023,-0.07551506,0.0
12,1038,2018-02-28,0.495781,-0.094159745,0.0
13,1038,2018-04-30,0.5235215,-0.0041066213,0.0
14,1038,2018-05-31,0.45158657,0.08979564,0.0
15,1038,2018-07-31,0.5648921,0.009252621,0.0
16,1038,2018-08-31,0.48879457,-0.048519064,0.0
17,1038,2018-10-31,0.50093323,-0.0069551156,0.0
18,1038,2018-11-30,0.4585237,-0.16552082,0.0
19,1038,2018-12-31,0.41625753,0.14744249,0.0
20,1039,2018-01-31,0.46857753,-0.10453509,0.0
21,1039,2018-02-28,0.559677,-0.028814936,0.0
22,1039,2018-04-30,0.5287119,0.0676603,0.0
23,1039,2018-05-31,0.4940188,0.19407186,0.0
24,1039,2018-07-31,0.65925294,0.00960447,0.0
25,1039,2018-08-31,0.5901627,-0.13227446,0.0
26,1039,2018-10-31,0.49224716,-0.020948602,0.0
27,1039,2018-11-30,0.5424701,-0.18842196,0.0
28,1039,2018-12-31,0.6071479,0.115334876,0.0
29,104,2018-01-31,0.5826441,-0.047207817,0.0
30,104,2018-02-28,0.66759264,0.05574887,0.0
31,104,2018-04-30,0.5284031,-0.0038783653,0.0
32,104,2018-05-31,0.5306894,0.03707214,0.0
33,104,2018-07-31,0.5745838,-0.021572994,0.0
34,104,2018-08-31,0.49967632,-0.061975867,0.0
35,104,2018-10-31,0.6293043,-0.009940164,0.0
36,104,2018-11-30,0.41369438,-0.0070892344,0.0
37,104,2018-12-31,0.49138895,0.019946953,0.0
38,1040,2018-01-31,0.4875688,0.1453598,0.0
39,1040,2018-02-28,0.49078673,0.10940825,0.0
40,1040,2018-04-30,0.54195964,0.106312186,0.0
41,1040,2018-05-31,0.5427502,-0.0017208544,0.0
42,1040,2018-07-31,0.5956625,0.23876415,0.0
43,1040,2018-08-31,0.43558016,-0.094841525,0.0
44,1040,2018-10-31,0.33981416,0.08444822,0.0
45,1040,2018-11-30,0.33943957,0.0013134618,0.0
46,1040,2018-12-31,0.5453714,0.1849374,0.0
47,1041,2018-01-31,0.4795324,-0.08410841,0.0
48,1041,2018-02-28,0.46124142,-0.044200785,0.0
49,1041,2018-04-30,0.4883948,-0.027947208,0.0
50,1041,2018-05-31,0.5067333,0.11454017,0.0
51,1041,2018-07-31,0.45767355,-0.03021989,0.0
52,1041,2018-08-31,0.38465467,-0.15253685,0.0
53,1041,2018-10-31,0.42069107,-0.31442526,0.0
54,1041,2018-11-30,0.54376584,-0.31564125,0.0
55,1041,2018-12-31,0.55199695,0.29379776,0.0
56,1042,2018-01-31,0.5430627,-0.03319112,0.0
57,1042,2018-02-28,0.3652899,0.07760104,0.0
58,1042,2018-04-30,0.39439172,-0.03209037,0.0
59,1042,2018-05-31,0.41359264,0.07838925,0.0
60,1042,2018-07-31,0.43994254,-0.04349854,0.0
61,1042,2018-08-31,0.37517506,-0.21534745,0.0
62,1042,2018-10-31,0.36417383,0.13620707,0.0
63,1042,2018-11-30,0.48795643,0.118,0.0
64,1042,2018-12-31,0.4494639,-0.0013167242,0.0
65,1043,2018-01-31,0.5314091,-0.15379445,0.0
66,1043,2018-02-28,0.48014942,-0.07379943,0.0
67,1043,2018-04-30,0.523348,0.10847439,0.0
68,1043,2018-05-31,0.49880153,-0.1345952,0.0
69,1043,2018-07-31,0.55461204,0.0070386594,0.0
70,1043,2018-08-31,0.6082407,-0.28103912,0.0
71,1043,2018-10-31,0.52906847,-0.02557542,0.0
72,1043,2018-11-30,0.54520214,-0.11282833,0.0
73,1043,2018-12-31,0.46478605,0.35227528,0.0
74,1044,2018-01-31,0.5872552,-0.09378067,0.0
75,1044,2018-02-28,0.4949936,-0.25908107,0.0
76,1044,2018-04-30,0.59709585,0.08292372,0.0
77,1044,2018-05-31,0.57648283,-0.18391854,0.0
78,1044,2018-07-31,0.4310181,0.15966646,0.0
79,1044,2018-08-31,0.57727087,-0.18432352,0.0
80,1044,2018-10-31,0.4256909,0.49973458,0.0
81,1044,2018-11-30,0.48696685,-0.4054782,0.0
82,1044,2018-12-31,0.5640302,0.3989102,0.0
83,1045,2018-01-31,0.55176437,0.019067196,0.0
84,1045,2018-02-28,0.41511264,-0.20656626,0.0
85,1045,2018-04-30,0.42260805,0.80270576,0.0
86,1045,2018-05-31,0.43452707,0.13844351,0.0
87,1045,2018-07-31,0.49585494,-0.03838894,0.0
88,1045,2018-08-31,0.38168636,-0.21970572,0.0
89,1045,2018-10-31,0.42644167,-0.025383484,0.0
90,1045,2018-11-30,0.55745304,0.01978761,0.0
91,1045,2018-12-31,0.49613476,-0.049011543,0.0
92,1046,2018-01-31,0.51779854,0.09262071,0.0
93,1046,2018-02-28,0.3441978,-0.14281549,0.0
94,1046,2018-04-30,0.47326273,-0.0006511284,0.0
95,1046,2018-05-31,0.4940129,0.8343255,0.0
96,1046,2018-07-31,0.37917712,-0.09101788,0.0
97,1046,2018-08-31,0.47767848,0.47554263,0.0
98,1046,2018-10-31,0.36045673,0.351161,0.0
99,1046,2018-11-30,0.6404059,-0.19852528,0.0
100,1046,2018-12-31,0.45587558,-0.012025104,0.0
101,1047,2018-01-31,0.53823787,-0.15763314,0.0
102,1047,2018-02-28,0.4852221,0.067164525,0.0
103,1047,2018-04-30,0.42897218,0.08578385,0.0
104,1047,2018-05-31,0.71008366,-0.18350351,0.0
105,1047,2018-07-31,0.6462049,0.074240014,0.0
106,1047,2018-08-31,0.43651065,-0.15416893,0.0
107,1047,2018-10-31,0.43438286,0.17566228,0.0
