,0,1,2,3,4,5,6,7,8,9,H-L
2017-11-30,-0.00756926952141058,-0.005537878787878788,-0.0009873737373737377,-0.0006010101010101012,-0.0057651515151515165,-0.004088383838383838,-0.0033232323232323235,-0.0034267676767676773,0.007113636363636364,-0.00246969696969697,0.00509957255171361
2018-01-31,-0.001254364089775561,-0.00426,-0.001107231920199501,-0.005545,-0.0024289276807980048,1.7499999999999937e-05,-0.003375,-0.004361596009975061,-0.00396,-0.004366583541147132,-0.0031122194513715706
2018-02-28,-0.011507462686567164,-0.007898009950248756,-0.004211442786069651,-0.007504975124378109,-0.005191542288557213,-0.004192019950124688,-0.002368159203980099,-0.0004925373134328357,-0.0017039800995024878,-0.0010621890547263685,0.010445273631840795
2018-04-30,-0.001699266503667481,-0.003279411764705882,-0.0052499999999999995,-0.0042009803921568625,-0.003806372549019608,-0.0062254901960784315,-0.004227941176470588,-0.005693627450980392,-0.00657843137254902,-0.007488997555012225,-0.005789731051344744
2018-05-31,0.0005377128953771291,0.0020853658536585367,0.0039024390243902448,0.0025121951219512187,0.0009926829268292682,-0.0006390243902439023,-0.0008121951219512196,0.0008585365853658535,-0.0004585365853658535,0.0025048780487804878,0.0019671651534033585
2018-07-31,0.003158653846153846,0.0027469879518072296,0.007096153846153846,-0.001395180722891567,-4.807692307692141e-06,0.0009542168674698797,-0.0014843373493975904,0.0009375000000000003,-9.63855421686747e-05,0.0015913461538461541,-0.001567307692307692
2018-08-31,0.00030861244019138746,-0.0019521531100478466,-0.004727272727272727,-0.00034688995215311,-0.004684210526315789,-0.004492822966507176,-0.005366028708133971,-0.0038373205741626796,-0.005411483253588516,-0.0034497607655502387,-0.003758373205741626
2018-10-31,-0.000450236966824644,-0.0004679334916864607,0.0014513064133016619,0.0002185273159144895,0.0019597156398104268,-0.0013752969121140143,-0.0014750593824228028,-0.000774346793349169,-0.0016674584323040378,0.00118957345971564,0.0016398104265402842
2018-11-30,0.024388235294117645,0.021195294117647055,0.0245377358490566,0.019237647058823526,0.019781176470588233,0.019641509433962263,0.017807058823529412,0.01826179245283019,0.016574117647058823,0.013211764705882353,-0.011176470588235291
2018-12-31,0.00791079812206573,0.007840375586854461,0.010765258215962442,0.010453051643192489,0.010072769953051643,0.00960093896713615,0.011875586854460093,0.009800469483568074,0.009086854460093897,0.010119718309859155,0.0022089201877934263
2019-01-31,0.005967213114754098,0.013266978922716628,0.004651053864168618,0.009112676056338028,0.00702576112412178,0.005836065573770492,0.006086854460093896,0.004686182669789226,0.0031124121779859486,0.005337236533957845,-0.0006299765807962522
2019-02-28,0.003775700934579439,0.0017845433255269318,0.005327868852459016,0.00786448598130841,0.004936768149882904,0.0022857142857142855,0.003929906542056074,0.005152224824355971,0.006484777517564403,0.007359813084112149,0.0035841121495327104
2019-04-30,-0.012757009345794393,-0.009779859484777519,-0.007266355140186915,-0.008470725995316158,-0.008081775700934579,-0.008,-0.006737704918032787,-0.002226635514018692,-0.007189695550351288,-0.006345794392523363,0.00641121495327103
2019-05-31,0.009247663551401868,0.013859484777517566,0.011007009345794391,0.014341920374707261,0.013626168224299066,0.012892271662763466,0.010728337236533957,0.012128504672897195,0.013163934426229509,0.01047196261682243,0.0012242990654205612
2019-07-31,0.009453271028037384,0.01092271662763466,0.008088785046728972,0.009885245901639344,0.010871495327102802,0.010053864168618266,0.006480093676814989,0.008378504672897195,0.009470725995316159,0.0068224299065420555,-0.0026308411214953286
2019-09-30,0.002605140186915888,0.0019462616822429903,0.0032131147540983606,0.004292056074766354,0.004840749414519906,0.004679906542056074,0.004243559718969555,0.005876168224299065,0.004911007025761124,0.004691588785046729,0.002086448598130841
2019-10-31,0.010226635514018692,0.008426229508196721,0.00026697892271662784,0.004878220140515223,0.0027570093457943935,-0.0017868852459016395,-8.665105386416864e-05,-0.0023091334894613583,-0.003620608899297424,-0.004796728971962616,-0.015023364485981308
2019-12-31,-0.0071121495327102794,-0.0015245901639344259,-0.0023208430913348945,-0.002205607476635514,-0.0008735362997658083,-0.0014683840749414522,-0.0017686915887850465,0.00046838407494145166,-0.0037517564402810306,-0.0036565420560747664,0.003455607476635513
2020-01-31,0.014121495327102801,0.02069158878504673,0.031248243559718968,0.020824766355140186,0.027426229508196724,0.025074766355140186,0.02654566744730679,0.02436915887850467,0.03040749414519906,0.027990654205607472,0.013869158878504671
2020-03-31,0.047077102803738315,0.05150467289719625,0.05185480093676815,0.052268691588785034,0.04600936768149883,0.0481214953271028,0.04040046838407494,0.043691588785046725,0.03454332552693208,0.03023364485981308,-0.016843457943925236
2020-04-30,-0.00989252336448598,-0.011212616822429905,0.017803738317756997,-0.003850467289719626,-0.005967289719626168,-0.005592505854800938,0.0008481308411214979,0.0021635514018691587,0.009481308411214952,0.00614252336448598,0.01603504672897196
2020-06-30,0.005434579439252335,0.007876168224299065,0.017039812646370025,0.014852803738317759,0.022796252927400472,0.019161214953271027,0.014946135831381732,0.01838317757009346,0.018473067915690866,0.0160911214953271,0.010656542056074764
2020-07-31,0.012764018691588785,0.009250585480093675,0.007563084112149531,0.011063231850117095,0.011789719626168222,0.010074941451990633,0.008379391100702575,0.010883177570093458,0.010653395784543326,0.009481308411214954,-0.0032827102803738312
2020-08-31,-0.005100467289719626,0.00714018691588785,0.0014309133489461361,0.0018084112149532711,-0.0007868852459016393,-0.004100467289719626,-0.000756440281030445,7.242990654205545e-05,0.006030444964871195,-0.0035724299065420565,0.0015280373831775694
2020-09-30,-0.025144859813084112,-0.028563084112149528,-0.027533957845433256,-0.029371495327102804,-0.02694613583138173,-0.028738317757009343,-0.028571428571428567,-0.03198130841121495,-0.032531615925058543,-0.027322429906542052,-0.0021775700934579395
2020-11-30,-0.013490654205607475,-0.013773364485981309,-0.009911007025761124,0.005581775700934576,-0.009373831775700933,-0.009440281030444964,-0.007831775700934579,-0.008119437939110071,-0.006327102803738317,-0.010077102803738318,0.003413551401869157
2020-12-31,0.02100233644859813,0.02851869158878504,0.022964953271028037,0.02397423887587822,0.023558411214953272,0.021848130841121496,0.022030444964871197,0.020086448598130843,0.022876168224299064,0.02034813084112149,-0.0006542056074766399
2021-03-31,-0.010074766355140187,-0.007116822429906542,-0.00916588785046729,-0.007345794392523365,-0.004399532710280373,-0.00016627634660421552,-0.0004205607476635515,0.0005700934579439252,0.004380841121495328,0.006205607476635514,0.0162803738317757
2021-04-30,0.004439252336448598,-0.0003878504672897193,0.0001799065420560749,0.0004088785046728971,0.0016962616822429899,0.001336448598130841,0.0002289719626168223,0.0008621495327102804,0.0008154205607476635,0.0026261682242990653,-0.0018130841121495322
2021-06-30,0.00464018691588785,0.007876168224299065,0.003511682242990654,0.005878220140515223,0.006004672897196261,0.0059252336448598125,0.004810304449648711,0.006490654205607476,0.006065420560747664,0.004387850467289719,-0.00025233644859813144
2021-08-31,-0.006177570093457943,-0.00872196261682243,-0.009644859813084113,-0.008,-0.005483644859813084,-0.000997663551401869,-0.0029391100702576113,0.0003831775700934581,0.0015397196261682242,0.0028107476635514015,0.008988317757009345
2021-09-30,0.014483644859813084,0.01547663551401869,0.013411214953271026,0.009294392523364486,0.011320093457943926,0.011093676814988292,0.01125233644859813,0.015742990654205605,0.010427570093457943,0.011644859813084113,-0.0028387850467289713
2021-11-30,-0.0031985981308411213,-0.004072429906542056,-0.007233644859813084,-0.004210280373831775,-0.0031238317757009346,-0.0028665105386416864,-0.0009415887850467289,-0.0007196261682242988,-0.0007172897196261682,-0.0008995327102803738,0.0022990654205607476
2021-12-31,0.03733878504672897,0.03777102803738318,0.033757009345794384,0.030665105386416862,0.03188084112149533,0.02906308411214953,0.03123185011709602,0.027366822429906543,0.02800467289719626,0.02113785046728972,-0.016200934579439247
2022-01-31,-0.0069065420560747645,-0.007359813084112149,-0.008598130841121494,-0.007595794392523365,-0.012693925233644859,-0.014070257611241217,-0.015497663551401869,-0.016105140186915886,-0.019413551401869157,-0.017731308411214952,-0.010824766355140188
2022-02-28,-0.002315420560747663,-0.004922897196261681,-0.002343457943925234,-0.0037009345794392526,-0.0022640186915887845,-0.005393442622950819,-0.000911214953271028,-0.0014345794392523364,-0.0019439252336448595,0.0014018691588785046,0.0037172897196261676
2022-03-31,-0.014140186915887847,-0.01877803738317757,-0.015943925233644858,-0.016841121495327103,-0.01985747663551402,-0.0208711943793911,-0.01973130841121495,-0.02325233644859813,-0.02452803738317757,-0.02425233644859813,-0.010112149532710283
2022-05-31,-0.006481308411214953,-0.009567757009345793,-0.007537383177570092,-0.011995327102803738,-0.010380841121495326,-0.007423887587822015,-0.012822429906542055,-0.013035046728971962,-0.013649532710280372,-0.00925,-0.002768691588785047
2022-06-30,0.0036682242990654194,0.0009088785046728971,0.006021028037383178,0.00864018691588785,0.008443925233644858,0.007540983606557378,0.009747663551401869,0.007184579439252336,0.009567757009345795,0.008703271028037383,0.005035046728971964
2022-08-31,-0.014177570093457943,-0.020049065420560744,-0.023735981308411213,-0.01905607476635514,-0.022714953271028036,-0.02077803738317757,-0.021932242990654202,-0.022011682242990653,-0.0218107476635514,-0.02288551401869159,-0.008707943925233646
2022-09-30,0.011768691588785046,0.010577102803738317,0.011184579439252336,0.014719626168224297,0.01595093457943925,0.014149532710280372,0.014614485981308411,0.015789719626168222,0.014728971962616822,0.0183107476635514,0.006542056074766354
2022-10-31,0.0013411214953271025,0.001296728971962617,0.0004929906542056073,0.000644859813084112,0.0018271028037383178,0.0044299065420560745,0.0019228971962616818,0.004684579439252336,0.005128504672897196,0.008203271028037383,0.00686214953271028
2022-11-30,0.034266355140186916,0.030137850467289718,0.02247196261682243,0.02403504672897196,0.02381542056074766,0.021661214953271026,0.022514018691588783,0.019831775700934577,0.020165887850467287,0.023742990654205605,-0.010523364485981311
2023-01-31,-0.004894859813084112,-0.002551401869158878,-0.0015443925233644858,-0.0012663551401869153,-0.002929906542056075,0.0008481308411214952,0.0010584112149532704,-3.97196261682246e-05,0.0010584112149532709,-0.0004883177570093461,0.004406542056074766
2023-02-28,0.0011728971962616825,0.00010046728971962581,0.0014883177570093457,0.003219626168224299,-0.00014485981308411247,0.0010327102803738318,0.0018130841121495327,3.037383177570093e-05,0.0017710280373831775,1.1682242990654346e-05,-0.0011612149532710281
2023-03-31,-0.0009556074766355136,0.0012920560747663556,0.0008644859813084107,-0.0004883177570093456,0.026042056074766354,-0.0019579439252336447,-0.0027313084112149527,-0.001060747663551402,0.0027056074766355137,0.0031542056074766356,0.004109813084112149
2023-05-31,0.007273364485981308,0.00786448598130841,0.005990654205607476,0.008474299065420559,0.010698598130841121,0.010656542056074764,0.009714953271028037,0.008161214953271028,0.007387850467289719,0.006602803738317757,-0.0006705607476635515
2023-06-30,0.01225233644859813,0.010848130841121495,0.008469626168224298,0.009422897196261682,0.010242990654205607,0.009467289719626168,0.007439252336448597,0.005946261682242991,0.004436915887850467,0.006521028037383178,-0.005731308411214952
2023-07-31,0.0024485981308411215,0.002422897196261682,0.004976635514018691,0.00692056074766355,0.006172897196261682,0.004467289719626168,0.0066939252336448585,0.006885514018691587,0.00908644859813084,0.011226635514018691,0.008778037383177568
2023-08-31,0.004785046728971962,0.0008037383177570092,0.0010771028037383178,0.0015677570093457945,0.038032710280373826,0.0009578454332552693,0.00015420560747663532,-0.001366822429906542,-0.003394859813084112,-0.0059929906542056065,-0.010778037383177569
2023-10-31,0.010612149532710278,0.005927570093457943,0.002455607476635514,0.00714018691588785,0.004820093457943925,0.007070093457943924,0.007827102803738318,0.009352803738317756,0.004640186915887851,0.005427570093457944,-0.005184579439252334
2023-11-30,-0.001502336448598131,-0.013327102803738318,-0.009948598130841122,-0.009605140186915887,-0.009703271028037383,-0.007654205607476635,-0.008053738317757008,-0.00850233644859813,-0.007801401869158878,-0.007485981308411214,-0.005983644859813083
