Date,us500_UH,usbond10y_UH,kodex200,kbond10y,gold_H,nasdaq100_UH,usdkrw,kbond1y,kbond3y,gold_UH
2004-01-05,2416.498148895302,6468.1538585189965,7974.0,54858.787186710586,3371.880320553517,7646.180435792728,1192.05,70629.78283136137,61564.605407528026,16901.845719892375
2004-01-06,2405.570369002298,6479.881467371688,7974.0,54867.48121302956,3454.533187385148,7627.946183504662,1185.5,70629.97902520256,61573.83641704617,17221.26885850769
2004-01-07,2415.7281729230176,6498.399880797538,8049.0,54876.17661717874,3395.126593306933,7700.489653361167,1186.5,70618.53871578895,61565.25139705674,16939.670225464353
2004-01-08,2415.133458209176,6472.819352076463,8080.0,54674.99057686464,3374.464340549316,7751.03636884597,1181.5,70618.73487839647,61538.918828817776,16765.8944078847
2004-01-09,2388.9796416178765,6530.8329792507175,8228.0,54683.73037232509,3412.317462796424,7683.143402121509,1179.0,70618.93104154893,61542.36498526517,16918.35763188538
2004-01-12,2401.519779087461,6517.614726249834,8302.0,54735.623721096985,3455.653762045967,7764.221861329094,1176.5,70619.51953427566,61541.99704059923,17097.70059605541
2004-01-13,2397.666849913081,6575.910586694152,8273.0,54744.35821270227,3425.7117953657976,7721.311386052675,1181.5,70619.7156996077,61634.562234722245,17021.86225112123
2004-01-14,2415.643750977613,6582.667570601044,8332.0,54753.09409812272,3397.3852572214314,7761.830113635285,1180.5,70619.91186548464,61661.61535639676,16867.093795516714
2004-01-15,2433.911470004547,6617.228909261125,8250.0,54761.831377580784,3352.9204741871904,7790.754000610435,1186.5,70620.10803190651,61676.72795382144,16731.214561504577
2004-01-16,2442.507424052583,6588.899271222514,8273.0,54770.57005129891,3310.8787017948057,7897.318198414557,1186.0,70620.30419887324,61679.92185406439,16514.727499146433
2004-01-19,2440.85986423872,6584.423222629419,8381.0,54363.406904513984,3284.821335424542,7891.991170962001,1185.2,70620.89270304298,61619.81687921034,16374.482423610554
2004-01-20,2448.042339923413,6593.242543700995,8390.0,54372.23094009131,3294.425723286408,7913.472528645544,1189.0,70621.08887218937,61623.23293550622,16475.27396174877
2004-01-26,2466.084329307675,6521.095314787316,8493.0,54408.836832885965,3277.012984529182,7860.897466297141,1180.5,70622.26589851103,61614.10427455315,16272.58681469543
2004-01-27,2440.7585993597822,6545.087773111634,8435.0,54459.13183580776,3259.1864902825764,7686.695185214662,1180.5,70720.1826883793,61641.36654116646,16184.32450373364
2004-01-28,2394.480889077633,6454.959699557704,8419.0,54509.47781814303,3313.159755665853,7489.210939885958,1171.5,70720.37913333121,61674.54019079241,16327.165700283274
2004-01-29,2398.850666531178,6452.928577992807,8346.0,54435.253940941046,3308.6439635184424,7519.876426643294,1172.5,70720.5755788288,61671.97793640744,16319.08946506638
2004-01-30,2396.804738457378,6475.155145847674,8287.0,54444.08963842189,3237.1730149362493,7496.792737631475,1171.5,70720.77202487207,61675.39688438844,15953.217377682686
2004-02-02,2405.099249398252,6463.681447124205,8338.0,54454.223276049,3241.378276170272,7464.1057599044225,1170.5,70721.36136627599,61674.99261504132,15961.065591856994
2004-02-03,2396.987402191583,6476.533631748929,8191.0,54546.09722648868,3240.494486517642,7471.434856433178,1168.5,70721.55781450203,61684.40914862241,15929.701589009626
2004-02-04,2376.9881659017083,6465.540020782826,8172.0,54513.352831290416,3223.075544342485,7323.742338436326,1168.3,70721.75426327372,61735.47574247282,15841.614051695202
2004-02-05,2379.347913855468,6431.36567051243,8213.0,54522.18627028378,3220.579078063931,7321.732298546382,1166.05,70721.95071259112,61738.82881912013,15799.109153908334
2004-02-06,2409.038752808623,6475.2870037576085,8346.0,54614.198835265895,3197.1122665643984,7500.568255214229,1167.5,70722.14716245423,61718.39137131647,15703.743154137092
2004-02-09,2407.090151443334,6482.552121992498,8470.0,54624.31924573903,3279.9532515845176,7452.349948229491,1166.25,70722.73651531768,61777.53744334084,16094.15652844257
2004-02-10,2398.8225481153104,6425.628733311055,8470.0,54633.14073479033,3293.1820737739986,7449.401977820871,1158.5,70722.93296736355,61780.85808478285,16051.940229090887
2004-02-11,2428.5944599394284,6467.573924203,8580.0,54767.15967920209,3277.3776819566424,7531.674155538029,1160.55,70723.12941995513,61778.23802829653,16003.428499990338
2004-02-12,2419.701512314201,6463.710856640201,8589.0,54775.959221994366,3317.62171709215,7467.484613747531,1160.5,70855.30681889567,61847.1964368236,16199.496104929352
2004-02-13,2400.519376578144,6458.204202092065,8654.0,54994.4560435356,3323.187682836768,7358.125650094569,1156.5,70855.50363919238,61856.36815147412,16170.999824476386
2004-02-16,2404.67072872095,6468.254526016389,8640.0,54585.41761231376,3311.6612104104765,7370.850467474759,1158.5,70856.09410336289,61867.65252861304,16143.54897562534
2004-02-17,2422.2036903620983,6457.757392231794,8661.0,54594.262728810216,3335.7727281010984,7467.669393272027,1156.5,70926.43546334503,61876.82727682773,16233.269729753996
2004-02-18,2415.7408365740444,6466.6376974318055,8595.0,54895.298872781845,3353.432487928149,7485.15195222815,1158.5,70926.63248122131,61915.87569311291,16347.689590067102
2004-02-19,2425.457128599634,6517.467294056241,8589.0,54904.0889243241,3307.393122342229,7429.76381758045,1167.5,70926.82949964487,61913.01805769707,16248.770390734326
2004-02-20,2431.552826312068,6530.59810275105,8595.0,54954.87829889402,3291.5917600927683,7457.542601548444,1174.0,70927.0265186157,61922.14864604289,16261.43257383992
2004-02-23,2436.777074681961,6578.594651523528,8610.0,54797.134966227386,3223.6333105024005,7399.715102816062,1179.5,70927.61757881187,61945.3522097852,16001.075028033069
2004-02-24,2420.1496164184146,6557.945451825472,8470.0,54931.64378261905,3236.4559278342904,7353.52341263333,1173.5,70927.81459997183,61930.536294433965,15983.25475217944
2004-02-25,2423.368201150128,6547.460999277359,8501.0,55066.61477210616,3252.099604343694,7373.505364926654,1170.15,70928.01162167905,61945.68173924966,16014.915675787775
2004-02-26,2440.075424813493,6576.383595435105,8460.0,54865.07137896756,3184.7067750460737,7454.693322344369,1177.5,70928.20864393355,61960.81435289098,15781.80633638981
2004-02-27,2443.8476593526857,6605.570569417912,8647.0,54873.88665341723,3162.058669311604,7426.929836479021,1178.5,70928.40566673533,61963.97072870125,15683.13202350611
2004-03-02,2462.989040885415,6599.386422442623,8795.0,55102.937910632965,3212.943353120782,7469.688443294486,1183.0,70929.19376341536,61982.280604312175,15997.369616657452
2004-03-03,2455.995847124117,6565.055102752996,8764.0,54943.27362783992,3146.3671488417035,7398.977098853149,1177.5,70929.39078895359,61991.42140711402,15593.302487338357
2004-03-04,2447.7273950252675,6547.715417421386,8917.0,54952.08641424066,3176.921658075699,7431.597384909807,1170.5,70929.58781503912,62024.50915700637,15651.37579403716
2004-03-05,2467.497503171752,6652.145201596679,8868.0,55087.063576517285,3171.6068972620733,7424.329929951041,1176.0,70972.33732141543,61997.666376941634,15698.862738522515
2004-03-08,2432.1050150978235,6673.0418279127125,8820.0,55520.73353651629,3218.932048337741,7247.944834200692,1173.45,70972.92875920265,62017.08003151423,15899.317675083814
2004-03-09,2419.3800454969464,6688.561392871336,8723.0,55529.44120120264,3233.3623617479907,7220.654059314709,1172.0,70973.12590622697,62086.166212723074,15951.111008744903
2004-03-10,2381.8559382135186,6695.703059346808,8572.0,55538.15023156665,3230.061685641969,7129.4545940903845,1173.5,70973.32305379893,62113.18209761992,15955.475902102657
2004-03-11,2344.9559723852967,6680.369530528815,8572.0,55846.7632115773,3202.5840565291664,7034.472102185552,1170.5,70973.52020191855,62146.16692269599,15779.554989278711
2004-03-12,2396.063856038397,6714.130419347046,8316.0,55855.4149061599,3229.504927299267,7242.310787195562,1180.5,70973.71735058576,62215.18204056354,16048.39495107735
2004-03-15,2352.659338449711,6680.291740818143,8346.0,55994.847521769065,3215.17228381064,7040.782763892429,1173.5,70974.3087998733,62191.63750833032,15883.18867309125
2004-03-16,2361.111494749104,6699.928953776053,8259.0,55744.6680700774,3219.9305776291626,7064.934273548706,1171.5,70974.50595073108,62200.5024874403,15879.836631941253
2004-03-17,2377.321185633097,6669.006894045082,8559.0,55753.34976577325,3239.1928350035723,7143.872425650706,1166.5,70974.70310213647,62215.381902907415,15906.902276829456
2004-03-18,2357.566856808601,6596.211434956007,8544.0,55762.03281355965,3280.612833504615,7027.511605173633,1156.5,70974.90025408955,62248.29869754005,15972.447172515356
2004-03-19,2323.7767927266127,6587.727178742997,8647.0,55770.717213647215,3311.556114830822,6932.391527920096,1156.5,70975.09740659027,62257.08648166071,16123.355459534125
2004-03-22,2298.737126896349,6622.36498362055,8427.0,55952.906611449886,3336.2960652001284,6860.506900231208,1158.75,70975.68886737825,62281.750189766826,16276.18581912051
2004-03-23,2296.734170072557,6636.648504041812,8470.0,55961.559420041136,3345.0790436624084,6810.010579673477,1159.75,70975.88602206956,62362.86778392603,16333.375747005026
2004-03-24,2288.217346465122,6604.422218368231,8435.0,56447.77172424189,3364.3351159386634,6837.669799604174,1154.5,70976.08317730852,62371.449627793976,16353.29276242005
2004-03-25,2327.540740330551,6619.860405762342,8346.0,56587.89161353067,3356.198654685365,7082.889448132652,1159.0,70976.28033309511,62386.0702890625,16377.591873806909
2004-03-26,2325.4578937791266,6573.5032693108105,8485.0,56377.13092931413,3363.3692943755773,7022.690832825001,1157.65,70976.47748942938,62382.56189646497,16393.725366578576
2004-03-29,2347.640804653013,6520.252518564602,8589.0,55693.148031956494,3390.518067963052,7124.423250081833,1152.5,70977.06896171809,62310.34890700374,16453.315721133324
2004-03-30,2357.6083620661034,6527.482136022056,8559.0,55616.26414559972,3376.3403904777265,7145.139673857584,1153.5,70977.26612024299,62337.273322683126,16398.993086470888
2004-03-31,2338.835352994431,6494.180794932848,8616.0,56011.314970784464,3407.272551828396,7046.591251776988,1143.0,70977.46327931553,62370.19334157575,16398.84512878713
2004-04-01,2349.08971221064,6469.513830374448,8678.0,56019.97681190653,3425.717967353399,7107.620609751987,1141.15,70977.66043893575,62439.30513134754,16461.19464394614
2004-04-02,2367.674428894149,6360.234688472602,8708.0,56028.63999253458,3432.080264323133,7291.532233332378,1141.55,70977.85759910362,62435.793744993134,16497.80881151523
2004-04-06,2390.921429176209,6395.998337701185,8882.0,56047.30480894629,3358.0587679796763,7362.632209564762,1150.15,70978.64624525188,62304.31947919963,16264.638661417834
2004-04-07,2364.2546186039226,6344.084660973491,8934.0,55539.813013471234,3376.5027023547887,7240.881955657039,1140.0,70925.00827296742,62331.39878845213,16209.903208222857
2004-04-08,2366.1331708182165,6350.994786579962,8960.0,55548.58453606007,3398.569912132113,7280.511587492708,1143.5,70933.44424674442,62376.5240369566,16366.19438390187
2004-04-09,2367.0643119873184,6353.208974521212,8838.0,55557.3574439544,3398.4889938008723,7283.376677317257,1143.95,70933.64128408955,62397.4604219471,16372.505059690417
2004-04-12,2372.0154703412218,6323.3419062937855,9003.0,55567.45474838463,3398.246250366726,7321.001393944253,1141.85,70934.23239940891,62434.31888649423,16342.059981060049
2004-04-13,2342.134321852468,6285.966564766609,8960.0,55961.66066514797,3361.525480881129,7218.611703752503,1143.5,70934.42943894335,62431.041627047314,16189.09039283785
2004-04-14,2374.5791222800563,6353.217249613251,8940.0,55712.312668276696,3267.2309323399872,7320.781770610461,1157.5,71046.09108147924,62391.60626454785,15927.874992720468
